id,address,city,building_permit_count_24m,major_project_type
94418,181 FARRAGUT ST,HERC,2,"REPLACE 27 WINDOWS WITH RETROFIT VINYL WINDOWS, NO NEW CONSTRUCTION. REPLACEMENT ONLY Contractor THE HOME DEPOT P O BOX 105451 ATLANTA, GA 30348 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; REPLACE 27 WINDOWS WITH RETROFIT VINYL WINDOWS, NO NEW CONSTRUCTION. REPLACEMENT ONLY Contractor THE HOME DEPOT P O BOX 105451 ATLANTA, GA 30348 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
94463,181 MCLEOD,HERC,2,
94484,181 OXFORD,HERC,2,
94513,181 SEQUOIA AVE,WALNUT CREEK,2,
94795,18115 BOLLINGER CANYON RD,SNRMN,2,
95215,1815 YOLANDA CIR,CLYTN,2,
95373,1817 GIARAMITA ST,RCHMD,2,
95397,1817 NEWPORT DR,DISBY,2,
95646,1819 YOLANDA CIR,CLYTN,2,
95848,1820 IVANHOE AVE,LAFAYETTE,2,
95874,1820 OHLONE HEIGHTS,CLYTN,2,
96617,1828 EL NIDO,DBLO,2,
96658,1828 ST ANDREWS DR,MORAGA,2,
96699,1829 IVANHOE AVE,LAFAYETTE,2,
96718,1829 REDWOOD RD,HERC,2,
96759,183 CALLE LA MESA,MORAGA,2,
96809,183 MIRAMONTE DR,MORAGA,2,
96933,1830 POPLAR DR,WALNUT CREEK,2,
96936,1830 RELIEZ VALLEY RD,LAFAYETTE,2,
97082,1832 4TH ST,RCHMD,2,
97326,1834 YOLANDA CIR,CLYTN,2,"bathroom remodel like for like. toilet ,sinks , shower , led lights **BATHROOM REMODEL ONLY, ALL OTHER WORK MAY REQUIRE ADDITIONAL PERMITS** Contractor ABREW REPAIR & CONSTRUCTION P O BOX 2505 DUBLIN, CA 94568 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; bathroom remodel like for like. toilet ,sinks , shower , led lights **BATHROOM REMODEL ONLY, ALL OTHER WORK MAY REQUIRE ADDITIONAL PERMITS** Contractor ABREW REPAIR & CONSTRUCTION P O BOX 2505 DUBLIN, CA 94568 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
97438,1836 EAGLE PEAK AVE,CLYTN,2,
97607,1837 YOLANDA CIR,CLYTN,2,
97634,1838 JOSEPH DR,MORAGA,2,
97738,184 BOBOLINK WAY,HERC,2,
97829,184 MCLEOD,HERC,2,
97840,184 NEWBURY,HERC,2,
98181,1841 DEL REY ST,LAFAYETTE,2,
98271,1842 DEL REY ST,LAFAYETTE,2,
98394,1844 CAMINO PABLO,MORAGA,2,
98475,1845 GLACIER WAY,HERC,2,
98566,1846 YOLANDA CIR,CLYTN,2,
98706,1849 DEL REY ST,LAFAYETTE,2,
98754,1849 YOLANDA CIR,CLYTN,2,
98777,185 CAMINO POSADA,WALNUT CREEK,2,
98981,1850 ALAMEDA DIABLO,DBLO,2,
98989,1850 CAMINO PABLO,MORAGA,2,
99060,1850 ST ANDREWS DR,MORAGA,2,
99131,1851 IVANHOE AVE,LAFAYETTE,2,
99196,1852 DEL REY ST,LAFAYETTE,2,
99201,1852 FRED JACKSON WAY,RCHMD,2,"Demolition of an entire single-story residential structure (1563 sq ft). **J# ASB141968 ** Contractor AXIS DEMOLITION 457 DOHRMANN LN PINOLE, CA 94564 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY Monday, June 16, 2025 3 CONTRA COSTA COUNTY Status Date Between 6/9/2025 and 6/15/2025"
99275,1853 RELIEZ VALLEY RD,LAFAYETTE,2,
99590,1857 RELIEZ VALLEY RD,LAFAYETTE,2,
99732,186 CYPRESS POINT WAY,MORAGA,2,
99768,186 MT WILSON WAY,CLYTN,2,
100232,1863 NEWELL AVE,WALNUT CREEK,2,
100342,1865 EAGLE PEAK AVE,CLYTN,2,
100630,187 ARLINGTON AVE,KNSTN,2,
100716,187 NEWBURY,HERC,2,
100723,187 PASEO DEL RIO,MORAGA,2,
100724,187 PAVON,HERC,2,
100732,187 RIDGEVIEW TER,HERC,2,
100743,187 SKELLY,HERC,2,
100746,187 STONE VALLEY WAY,ALAMO,2,
100796,1870 JOHN MUIR PKWY,HERC,2,
100897,1871 REDWOOD RD,HERC,2,
101074,1874 EAGLE PEAK AVE,CLYTN,2,
101136,1875 EAGLE PEAK AVE,CLYTN,2,
101211,1876 GREEN VALLEY RD,ALAMO,2,
101281,1877 REDWOOD RD,HERC,2,
101439,188 LOFTUS RD,BAYPT,2,
101441,188 LOMBARDY LN,ORINDA,2,
101460,188 PASEO DEL RIO,MORAGA,2,
101569,1880 REDWOOD RD,HERC,2,
101650,1881 TOYON RD,LAFAYETTE,2,
101729,1883 SCHOOL ST,MORAGA,2,
101739,1884 ALAMEDA DIABLO,DBLO,2,
101822,1885 JOSEPH DR,MORAGA,2,
102025,189 DRAEGER DR,MORAGA,2,
102059,189 PALERMO CT,HERC,2,
102088,189 WILLOWBROOK LN,MORAGA,2,
102125,1890 JOSEPH DR,MORAGA,2,
102128,1890 LUPINE RD,HERC,2,"For ADU-Roof mounted 2.800KW consisting of 7 modules and 7 microinverters. Contractor SOLAR SAVINGS DIRECT INC 3867 DIVIDEND DR STE A SHINGLE SPRINGS, CA 95682 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; For ADU-Roof mounted 2.800KW consisting of 7 modules and 7 microinverters. Contractor SOLAR SAVINGS DIRECT INC 3867 DIVIDEND DR STE A SHINGLE SPRINGS, CA 95682 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
102314,1894 ASCOT DR,MORAGA,2,
102361,1895 DEL MONTE CT,WALNUT CREEK,2,
102387,1895 REDWOOD RD,HERC,2,
102405,1896 ASCOT DR,MORAGA,2,
102450,1896 SCHOOL ST,MORAGA,2,
102528,1898 SCHOOL ST,MORAGA,2,
102553,1899 SCHOOL ST,MORAGA,2,
102575,19 ALICE PL,ORINDA,2,
102582,19 ANSON WAY,KNSTN,2,
102629,19 BRECK CT,MORAGA,2,
102709,19 DESCANSO DR,ORINDA,2,
102719,19 DOS ENCINAS,ORINDA,2,
102762,19 FIESTA LN,LAFAYETTE,2,
102791,19 HANSEN CT,MORAGA,2,
102812,19 HILLDALE CT,ORINDA,2,
102828,19 JAY CT,ALAMO,2,
102830,19 JOHNSTON LN,ALAMO,2,
102850,19 LA SALLE DR,MORAGA,2,
102911,19 MONTE VISTA RD,ORINDA,2,
102976,19 PLUMAS CT,BAYPT,2,
103137,190 ALAMO PLZ,ALAMO,2,
103138,190 ALAMO SQUARE DR,ALAMO,2,
103154,190 BOBOLINK WAY,HERC,2,
103165,190 CINNABAR WAY,HERC,2,
103201,190 CYPRESS POINT WAY,MORAGA,2,
103204,190 DECATUR CT,HERC,2,
103265,190 MANDALAY AVE,HERC,2,
103273,190 MCLEOD,HERC,2,
103274,190 MEADOWLARK WAY,HERC,2,
103335,190 STARLING WAY,HERC,2,
103382,1900 ASCOT DR,MORAGA,2,
103582,1901 ASCOT DR,MORAGA,2,
103738,1902 ASCOT DR,MORAGA,2,
103928,1904 RUSSELL DR,MORAGA,2,"NEW 224 SQ FT ADDITION AT FRONT OF HOUSE WITH NEW LAUNDRY AND PANTRY. REMODEL OF EXISTING KITCHEN AND GREAT ROOM Contractor G R N ENTERPRISES INC 13675 RANCHERO WAY GRASS VALLEY, CA 95949 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; NEW 224 SQ FT ADDITION AT FRONT OF HOUSE WITH NEW LAUNDRY AND PANTRY. REMODEL OF EXISTING KITCHEN AND GREAT ROOM Contractor G R N ENTERPRISES INC 13675 RANCHERO WAY GRASS VALLEY, CA 95949 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
104018,1905 MEADOW LN,WALNUT CREEK,2,
104501,191 GORDON RD,WALNUT CREEK,2,Changing the ceiling in the living room to be vaulted without changing the roof. **PART OF ADDITION PERMIT BIAD24- 003988** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
104563,191 S WILDWOOD,HERC,2,
104600,1910 ASCOT DR,MORAGA,2,
104735,1911 ASCOT DR,MORAGA,2,
104847,1912 ASCOT DR,MORAGA,2,
104946,1912 SHASTA LN,HERC,2,
104968,1913 ASCOT DR,MORAGA,2,
105082,1914 JOSEPH DR,MORAGA,2,
105126,1915 ASCOT DR,MORAGA,2,
105293,1916 REDWOOD RD,HERC,2,
105315,1917 ASCOT DR,MORAGA,2,
105398,1917 ST ANDREWS DR,MORAGA,2,
105503,1919 ASCOT DR,MORAGA,2,
105696,192 CALLE LA MESA,MORAGA,2,"327 SF ADDITION PLUS APPROX 402 SF REAR COVERED PATIO WITH INTERIOR REMDOEL TO KITCHEN, NEW GREAT ROOM. RAISE FAMILY ROOM FLOOR TO BE LEVEL WITH THE REST OF THE HOME. Contractor PROFESSIONAL DESIGN & BUILD SERVICES INC 6495 SIERRA LANE DUBLIN, CA 94568 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 327 SF ADDITION PLUS APPROX 402 SF REAR COVERED PATIO WITH INTERIOR REMDOEL TO KITCHEN, NEW GREAT ROOM. RAISE FAMILY ROOM FLOOR TO BE LEVEL WITH THE REST OF THE HOME. Contractor PROFESSIONAL DESIGN & BUILD SERVICES INC 6495 SIERRA LANE DUBLIN, CA 94568 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
105713,192 DRAEGER DR,MORAGA,2,
105758,192 SAN BERNARDINO CT,BAYPT,2,715 SQFT DETACHED ADU. ** PER T24 REPORT 2.09 KW PV SYSTEM REQUIRED. SEPARATE PERMIT AND PLANS REQUIRED. HOLD FINAL FOR PV PERMIT AND INSTALLATION.** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
105794,1920 ASCOT DR,MORAGA,2,
105840,1920 GLENHAVEN AVE S,WALNUT CREEK,2,
105912,1920 THOMPSON LN,ELSOB,2,
106072,1922 DOLPHIN PL,DISBY,2,
106117,1923 ASCOT DR,MORAGA,2,
106261,1924 PHEASANT DR,HERC,2,
106374,1925 NEWELL AVE,WALNUT CREEK,2,
106459,1926 PARKMONT DR,ALAMO,2,
106487,1927 ASCOT DR,MORAGA,2,
106637,1929 ASCOT DR,MORAGA,2,
106727,19296 MARSH CREEK RD,BRTWD,2,
106737,193 BONAIRE AVE,HERC,2,
106805,193 PEARCE,HERC,2,
106807,193 POPPY CT,HERC,2,
106823,193 TRESTLE CV,HERC,2,
106960,1931 ASCOT DR,MORAGA,2,
107034,1931 RALSTON AVE,RCHMD,2,
107282,1935 ASCOT DR,MORAGA,2,
107445,1936 ST ANDREWS DR,MORAGA,2,
107460,1937 ASCOT DR,MORAGA,2,
107480,1937 DOLPHIN PL,DISBY,2,
107565,1938 ST ANDREWS DR,MORAGA,2,
107583,1939 ASCOT DR,MORAGA,2,
107847,1941 ASCOT DR,MORAGA,2,
108168,1945 PHEASANT DR,HERC,2,
108270,1947 WINDWARD PT,DISBY,2,
108416,195 AMIGO LN,WALNUT CREEK,2,
108452,195 ERSELIA TRL,ALAMO,2,
108468,195 LA COLINA DR,ALAMO,2,
108772,1953 LA CADENA,DBLO,2,
108821,1954 JOSEPH DR,MORAGA,2,
109076,1958 PARKMONT DR,ALAMO,2,
109158,196 BOBOLINK WAY,HERC,2,
109223,196 MANDALAY AVE,HERC,2,
109230,196 MIRAMONTE DR,MORAGA,2,
109244,196 OVERLOOK TER,HERC,2,
109245,196 OXFORD,HERC,2,
109251,196 POPPY CT,HERC,2,
109262,196 SPARROW DR,HERC,2,
109308,1960 DOWRELIO DR,CRCKT,2,
109445,1961 REDWOOD RD,HERC,2,
109453,1961 TIOGA LOOP,HERC,2,
109465,1962 ALAMEDA DIABLO,DBLO,2,"WHOLE HOUSE INTERIOR REMODEL 3385SF AND 1128 SF ADDITION TO EXISTING RESIDENCE. ADD 63 SF ENTRY PORCH. ADD 506 SF TO ATTACHED GARAGE. 325A Electrical Service Upgrade, 2 ea. tankless water heaters, Replace 2 HVAC systems, 6 ea. window replacements, 3 ea. door replacements. Add 40 sf to Entry & Office, 374 sf for Owner bath and Bed #3, AND 714 sf at Kitchen, Family & Media rm. 3,820 sf Roof framing to be replaced. DEMO ATTACHED 56 sf Porch, 192 sf Covered Patio, AND 215 sf Carport. ***FIRE SPRINKLERS REQUIRED, MORE THAN 50% OF EXISTING WALLS AND ROOF TO BE REPLACED*** Contractor TEAM CAMINERO FRAMING 249 SOUTH 20TH ST SAN JOSE, CA 95116 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
109496,1962 WINDWARD PT,DISBY,2,
109523,1963 LA CADENA,DBLO,2,
109589,1964 SEAL WAY,DISBY,2,"-Replace roughly 500 SQ FT of old t1-11 siding with new James hardie lap siding. -Replace 6 old windows and 2 old sliding patio doors with Anlin New construction windows and New Anlin Patio Doors. Contractor CALI SIDING AND WINDOWS 1390 GREENBOROUGH DR ROSEVILLE, CA 95661 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
109872,1969 JOSEPH DR,MORAGA,2,
109889,1969 TIOGA LOOP,HERC,2,
109903,197 CALLE LA MONTANA,MORAGA,2,
109905,197 CARSON ST,HERC,2,
109924,197 GLORIETTA BLVD,ORINDA,2,
109929,197 HILLTOP CRES,WALNUT CREEK,2,
110007,1970 JOSEPH DR,MORAGA,2,
110093,1971 MURPHY DR,SNPAB,2,
110216,1973 REDWOOD RD,HERC,2,
110346,1976 MARION CT,LAFAYETTE,2,
110373,1977 ASCOT DR 4,MORAGA,2,
110734,1982 REDWOOD RD,HERC,2,
110793,1984 LA CADENA,DBLO,2,
110998,1989 MOHAWK DR,PLEASANT HILL,2,
111027,199 BEECHNUT DR,HERC,2,
111091,199 MOUNTAIRE PKWY,CLYTN,2,
111116,199 S WILDWOOD,HERC,2,
111121,199 SHEPARD ST,HERC,2,
111123,199 SPARROW DR,HERC,2,
111124,199 STARLING WAY,HERC,2,
111235,1991 RELIEZ VALLEY RD,LAFAYETTE,2,
111373,1996 PHEASANT DR,HERC,2,
111411,1997 RELIEZ VALLEY RD,LAFAYETTE,2,
111440,1998 SHASTA LN,HERC,2,
111489,2 ALEF CT,CLYTN,2,"Addition of (2) ESS of 13.5KWH each into an already existing PV system Contractor SUNRUN 21 WORLDS FAIR DR SOMERSET, NJ 08873 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; Addition of (2) ESS of 13.5KWH each into an already existing PV system Contractor SUNRUN 21 WORLDS FAIR DR SOMERSET, NJ 08873 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
111506,2 ARDOR DR,ORINDA,2,
111552,2 BRENT CT,LAFAYETTE,2,
111564,2 BUENA VISTA,ORINDA,2,
111580,2 CAMINO SOBRANTE,ORINDA,2,
111586,2 CARNOUSTIE,MORAGA,2,
111599,2 CEDAR LN,ORINDA,2,
111627,2 CORTE BOMBERO,ORINDA,2,
111631,2 CORTES CT,MORAGA,2,
111638,2 CREEKSIDE OAKS,MRTNZ,2,
111640,2 CREST RD,LAFAYETTE,2,
111643,2 CROCKETT DR,MORAGA,2,
111651,2 DALE CT,LAFAYETTE,2,"476 SQ FT DETACHED ADU WITH SLAB ON GRADE FOUNDATION Contractor G R N ENTERPRISES INC 13675 RANCHERO WAY GRASS VALLEY, CA 95949 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
111673,2 DIANNE CT,LAFAYETTE,2,
111767,2 HASTINGS CT,MORAGA,2,
111777,2 HIGHLAND BLVD,KNSTN,2,
111782,2 HILLCREST DR,ORINDA,2,
111811,2 JUNIPER WAY,MORAGA,2,
111814,2 KENILWORTH CT,KNSTN,2,
111832,2 LA QUINTA,MORAGA,2,
111863,2 LONG CREEK CIR,CLYTN,2,
111901,2 MERRILL DR,MORAGA,2,
111902,2 MIDDLE RD,LAFAYETTE,2,18 SQ FT ADDITION TO BACK LIVING ROOM AND VAULT LIVING ROOM CEILING Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 18 SQ FT ADDITION TO BACK LIVING ROOM AND VAULT LIVING ROOM CEILING Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
111967,2 PARKWAY CT,ORINDA,2,
112003,2 REED DR,MORAGA,2,
112004,2 REGENCY DR,CLYTN,2,
112051,2 SHANNON CT,MORAGA,2,
112059,2 SIERRA CT,MORAGA,2,
112060,2 SILVER LEAF CT,LAFAYETTE,2,
112127,2 VALLEY VIEW DR,ORINDA,2,
112130,2 VAN RIPPER LN,ORINDA,2,"SECOND FLOOR ADDITION OF 101 SQ FT OVER EXISTING GARAGE BY ENCLOSING EXISTING TERRACE AT SECOND STORY. INSTALL NEW COPPER STANDING SEAM ROOF TO MATCH EXISTING, APPROX. 6 SQUARES. REMODEL INTERIOR SPACE ON UPPER LEVEL TO CREATE TWO BEDROOMS AND CONVERT EXISTING CLOSET TO LAUNDRY. CREATE NEW HALL CLOSET. LAUNDRY TO TIE-INTO EXISTING BATHROOM ON BACK SIDE OF WALL. INSTALL (7) NEW WINDOWS TO MATCH EXISTING ON HOME. REPAIR STUCCO AT EXTERIOR OF HOME AS NEEDED **NO CHANGE TO BUILDING FOOTPRINT** Contractor THE REITE COMPANY 2255 MORELLO AVE,STE 121 PLEASANT HILL, CA 945231855 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; SECOND FLOOR ADDITION OF 101 SQ FT OVER EXISTING GARAGE BY ENCLOSING EXISTING TERRACE AT SECOND STORY. INSTALL NEW COPPER STANDING SEAM ROOF TO MATCH EXISTING, APPROX. 6 SQUARES. REMODEL INTERIOR SPACE ON UPPER LEVEL TO CREATE TWO BEDROOMS AND CONVERT EXISTING CLOSET TO LAUNDRY. CREATE NEW HALL CLOSET. LAUNDRY TO TIE-INTO EXISTING BATHROOM ON BACK SIDE OF WALL. INSTALL (7) NEW WINDOWS TO MATCH EXISTING ON HOME. REPAIR STUCCO AT EXTERIOR OF HOME AS NEEDED **NO CHANGE TO BUILDING FOOTPRINT** Contractor THE REITE COMPANY 2255 MORELLO AVE,STE 121 PLEASANT HILL, CA 945231855 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
112132,2 VANCE LN,LAFAYETTE,2,
112176,2 WILLIAMS DR,MORAGA,2,
112179,2 WILLOW SPRING LN,MORAGA,2,
112188,2 WOODACRES LN,ORINDA,2,
112199,20 22 BISHOP RD,CRCKT,2,
112244,20 ARBOR DR,WALNUT CREEK,2,
112252,20 ASCOT PL,MORAGA,2,
112291,20 BIRKDALE PL,MORAGA,2,
112337,20 CAMINO ENCINAS,ORINDA,2,
112340,20 CAMINO SOBRANTE,ORINDA,2,231 SQFT Kitchen Room Addition **2022 CODE CYCLE OK** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 231 SQFT Kitchen Room Addition **2022 CODE CYCLE OK** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
112396,20 COPENHAGEN CT,ALAMO,2,
112429,20 DIABLO CIR,LAFAYETTE,2,
112438,20 DOLORES CT,ALAMO,2,"28 SQ FT ADDITION TO RELOCATE MAIN ENTRANCE, NEW COVERED AREA, REFRAME PORTION OF ROOF, REMOVE CHIMNEY AND FIREPLACE, INTERIOR REMODEL, REPLACE EXTERIOR SIDING. Contractor WESTWIND BUILDERS AND ELECTRIC INC 3200 A DANVILLE BLVD #202 ALAMO, CA 94507 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
112485,20 EL MOLINO DR,CLYTN,2,
112532,20 FRANCISCAN WAY,KNSTN,2,
112581,20 HAMMOND PL,MORAGA,2,
112599,20 HERITAGE OAKS CT,ALAMO,2,
112615,20 HILTON CT,LAFAYETTE,2,
112652,20 KETELSEN DR,MORAGA,2,
112690,20 LEWIS LN,ALAMO,2,
112710,20 LOS CERROS,ORINDA,2,
112786,20 MT EMORY CT,CLYTN,2,
112793,20 MT SHASTA PL,CLYTN,2,
112811,20 NOTTINGHAM CIR,CLYTN,2,
112818,20 OAK GLEN CT,ALAMO,2,
112833,20 ORCHARD RD,ORINDA,2,
112853,20 PARKWAY CT,ORINDA,2,
112889,20 RAVEN HILL LN,MORAGA,2,
113005,20 SPRINGHILL LN,LAFAYETTE,2,
113043,20 TAMARISK,MORAGA,2,"PRIMARY BATHROOM MODERNIZATION <No Data> COMPLETE PRIMARY BATHROOM REMODELING INC CONCORD, CA 94520 REMODEL INCLUDING DEMOLITION, CURBLESS SHOWER CONVERSION,PLUMBING AND ELECTRICAL UPGRADES, NEW FINISHES AND FIXTURES, WATERPROOFING, AND FINAL COMPLETION.; PRIMARY BATHROOM MODERNIZATION <No Data> COMPLETE PRIMARY BATHROOM REMODELING INC CONCORD, CA 94520 REMODEL INCLUDING DEMOLITION, CURBLESS SHOWER CONVERSION,PLUMBING AND ELECTRICAL UPGRADES, NEW FINISHES AND FIXTURES, WATERPROOFING, AND FINAL COMPLETION."
113056,20 TIA PL,MORAGA,2,
113071,20 VALLECITO LN,ORINDA,2,
113101,20 W RUBY ST,RCHMD,2,
113279,200 CONTESSA CT,LAFAYETTE,2,
113308,200 DORADA CT,HERC,2,
113919,2001 BLACKWOOD DR,WALNUT CREEK,2,
114614,2007 FOREST RUN,HERC,2,
114639,2007 ORWELL DR,DISBY,2,"New SFD, Seagrass at Discovery Bay, Subdivision 9527, Lot 40, Plan 5A, Construction VB, R3, 13D, APN# 004-560-019, Livable 3159sf, Garage 663sf, Porch 71sf, Covered Patio: 174sf, Options: Uncovered Balcony. Contractor PULTE HOME COMPANY LLC 4511 WILLOW ROAD SUITE 8 PLEASANTON, CA 94588 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
114907,201 AMHERST AVE,KNSTN,2,
114943,201 BRADBURY CT,DISBY,2,
115046,201 GERRY CT,WALNUT CREEK,2,
115107,201 MADELINE LN,DAN,2,
115227,201 SHEILA CT,MORAGA,2,
115242,201 SOUTHBROOK PL,CLYTN,2,
115269,201 VAGABOND CT,ALAMO,2,
115515,2011 ORWELL DR,DISBY,2,"New SFD, Seagrass at Discovery Bay, Subdivision 9527, Lot 39, Plan 3B, Construction VB, R3, 13D, APN# 004-560-018, Livable: 2640sf, Garage: 430sf, Porch: 56sf, Covered Patio: 180sf. Options: Suite Contractor PULTE HOME COMPANY LLC 4511 WILLOW ROAD SUITE 8 PLEASANTON, CA 94588 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
115779,2014 ORWELL DR,DISBY,2,"New SFD, Seagrass at Discovery Bay, Subdivision 9527, Lot 64, Plan 5C, Livable: 3428sf, Garage: 452sf, Porch: 72sf, Covered Patio: 174sf. Options: Balcony, Guest Suite w/ Living. Contractor PULTE HOME COMPANY LLC 4511 WILLOW ROAD SUITE 8 PLEASANTON, CA 94588 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
115888,2016 ASCOT DR,MORAGA,2,
116343,202 IVYWOOD DR,WALNUT CREEK,2,
116358,202 LAS QUEBRADAS,ALAMO,2,
116416,202 ROUND HOUSE PL,CLYTN,2,
116513,2020 DORIS AVE,WALNUT CREEK,2,"New 779 SQ FT detached accessory dwelling unit (ADU). INC 1065 ***SEPARATE PVR/SOLAR PERMIT IS WALNUT CREEK, CA 94597 INSTALLED AND FINALED TO MEET COMPLANCE WITH SUBMITTED TITLE 24 ENERGY CALCS** **ON THE SAME SET OF PLANS AS BIAL26 -000713**"
116659,2021 DRAKE LN,HERC,2,
116723,2021 RAILROAD AVE,HERC,2,
117100,2026 MAGNOLIA WAY,WALNUT CREEK,2,
117127,2027 CABRILLO LN,HERC,2,
117148,2027 MOHAWK DR,PLEASANT HILL,2,
117181,2028 ASCOT DR,MORAGA,2,
117368,203 DARTFORD,HERC,2,
117436,203 MIRAMONTE DR,MORAGA,2,
117439,203 MT WILSON PL,CLYTN,2,
117749,2031 WINDWARD PT,DISBY,2,
117982,2035 DONALD DR,MORAGA,2,"NEW DETACHED 320SF ADU WITH STAIRS AND DECK ***BIRF21-00334*** Contractor AB CONSTRUCTION INC 1661 TICE VALLEY BLVD #200 WALNUT CREEK, CA 94595 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; NEW DETACHED 320SF ADU WITH STAIRS AND DECK ***BIRF21-00334*** Contractor AB CONSTRUCTION INC 1661 TICE VALLEY BLVD #200 WALNUT CREEK, CA 94595 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
118056,2036 CLARK ST,HERC,2,
118329,204 CALLE LA MONTANA,MORAGA,2,
118400,204 FOREST RUN,HERC,2,
118534,204 SEQUOIA AVE,WALNUT CREEK,2,
118780,2042 CLARK ST,HERC,2,
118878,2044 ASCOT DR,MORAGA,2,
119045,2047 PHEASANT DR,HERC,2,
119069,2048 CELESTE AVE,WALNUT CREEK,2,
119091,2048 NORRIS RD,WALNUT CREEK,2,"Relocate the air handler to the garage attic with a new platform, install a gas tankless water heater, and move the laundry within the garage. Remove a load-bearing wall for an open kitchen, living, and dining area, remodel the kitchen, replace the exterior door with a smaller sliding door and infill, and renovate the bathroom with a new master bedroom addition."
119118,2048 TSUSHIMA ST,HERC,2,
119221,205 BOBOLINK WAY,HERC,2,
119226,205 BRIGHTON,HERC,2,
119312,205 FERNWOOD DR,MORAGA,2,
119349,205 KINGSWOOD CT,DAN,2,
119384,205 MONTEGO DR,HERC,2,
119643,2051 CABRILLO LN,HERC,2,
119652,2051 DRAKE LN,HERC,2,
119847,2055 HERRON AVE,WALNUT CREEK,2,
120071,2057 DRAKE LN,HERC,2,
120097,2057 RAILROAD AVE,HERC,2,
120421,206 SHEILA CT,MORAGA,2,
120641,2063 ASCOT DR 117,MORAGA,2,
120653,2063 CASA NUESTRA,DBLO,2,
120808,2066 CLARK ST,HERC,2,
120847,2067 ASCOT DR 245,MORAGA,2,
120976,207 APOLLO 5,HERC,2,
121022,207 COLOMBARD CT,CLYTN,2,
121030,207 CONDOR PL,CLYTN,2,
121061,207 ELDERBERRY CT,HERC,2,
121069,207 FREDA DR,PACH,2,
121114,207 MOUNTAIRE PKWY,CLYTN,2,
121689,208 CATALINA DR,HERC,2,
121783,208 HAPPY HOLLOW CT,LAFAYETTE,2,
121830,208 MADELINE LN,DAN,2,
121833,208 MALACHITE CT,HERC,2,
121856,208 MORAGA WAY,ORINDA,2,
121865,208 NEWBURY,HERC,2,
121880,208 OXFORD,HERC,2,
122144,2081 TSUSHIMA ST,HERC,2,
122310,2086 DONALD DR,MORAGA,2,
122341,2087 ASCOT DR 226,MORAGA,2,
122499,209 BRISTOL CT,DAN,2,
122894,2092 MOHAWK DR,PLEASANT HILL,2,
